Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5507,53.316329215414825,0.6664541151926853,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.3586950268492899,49.493136914045365,3.823192301369289,0.04778990376711611,49.52474851144267,0.03161159739730124,0.0031611597397301237,0.04739475879965198,,0.005169290581189756,90,10,80,0.125,0.0
5508,53.34303925262032,0.6667879906577541,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.488148530539284,3.854890722080867,0.04818613402601084,49.519760127936586,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.004988383506077554,90,10,80,0.125,0.0
5509,,,,,,,,,,,,,,,,0.009593912910176527,170,10,160,0.0625,
5510,,,,,,,,,,,,,,,,0.00456230488889986,170,10,160,0.0625,
5511,53.33820349795829,0.6667275437244786,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.48331277587725,3.854890722080867,0.04818613402601084,49.51492437327455,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.022291134260253642,90,10,80,0.125,0.0
5512,53.36948093015634,0.6671185116269542,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.4220050449581692,49.482978610678,3.886502319478168,0.0485812789934771,49.514590208075305,0.03161159739730124,0.0031611597397301237,0.048186134026012975,,0.0003341651992485595,90,10,80,0.125,0.0
5513,53.36863522451084,0.6671079403063855,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.5137445024298,3.854890722080867,0.04818613402601084,49.5453560998271,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.000845705645506456,90,10,80,0.125,0.0
5514,53.3906357735497,0.6673829471693712,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.4220050449581692,49.50413345407136,3.886502319478168,0.0485812789934771,49.53574505146866,0.03161159739730124,0.0031611597397301237,0.048186134026012975,,0.009611048358443952,90,10,80,0.125,0.0
5515,53.38259765694352,0.6672824707117939,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.4220050449581692,49.49609533746518,3.886502319478168,0.0485812789934771,49.52770693486248,0.03161159739730124,0.0031611597397301237,0.048186134026012975,,0.008038116606179813,90,10,80,0.125,0.0
5516,50.973649272305806,1.2743412318076452,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.22145482840966224,49.51994580663606,1.453703465669661,0.036342586641741524,49.55155740403336,0.03161159739730124,0.0031611597397301237,0.03555229670681115,,0.007761128226423608,50,10,40,0.25,0.0
5517,,,,,,,,,,,,,,,,0.021486587862586504,170,10,160,0.0625,
5518,,,,,,,,,,,,,,,,0.008495021736440123,170,10,160,0.0625,
5519,,,,,,,,,,,,,,,,0.0025297802648545087,170,10,160,0.0625,
5520,50.972147196684006,1.2743036799171001,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.22145482840966224,49.51844373101426,1.453703465669661,0.036342586641741524,49.55014215172584,0.031698420711578024,0.0031698420711578023,0.03555012612395423,,0.0006022831552208174,50,10,40,0.25,0.0
5521,51.001837978842104,1.2750459494710527,1.2322486372599988,0.03080621593149997,1.2322486372599988,0.03080621593149997,0.22145482840966224,49.54813451317236,1.453703465669661,0.036342586641741524,49.57974611056966,0.03161159739730124,0.0031611597397301237,0.03555229670681115,,0.0020076385534757435,50,10,40,0.25,0.0
5522,53.4012145200728,0.6675151815009099,2.464497274519999,0.030806215931499986,2.464497274519999,0.030806215931499986,1.390393447560868,49.54632379799176,3.854890722080867,0.04818613402601084,49.57793539538906,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.0018107151805999422,90,10,80,0.125,0.0
5523,,,,,,,,,,,,,,,,0.002202495267656701,170,10,160,0.0625,
5524,53.425972253617786,0.6678246531702223,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.390393447560868,49.57108153153675,3.8548907220808664,0.04818613402601083,49.60269312893405,0.03161159739730124,0.0031611597397301237,0.04779098905854671,,0.004651368584653426,90,10,80,0.125,0.0
5525,53.45509606822303,0.6681887008527878,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.422091868272446,49.56850692543041,3.8865891427924444,0.04858236428490555,49.600118522827714,0.03161159739730124,0.0031611597397301237,0.04818721931744143,,0.002574606106335864,90,10,80,0.125,0.0
5526,,,,,,,,,,,,,,,,0.006796493690309546,170,10,160,0.0625,
5527,,,,,,,,,,,,,,,,0.008340533311340437,170,10,160,0.0625,
5528,53.46144542771741,0.6682680678464676,2.4644972745199984,0.03080621593149998,2.4644972745199984,0.03080621593149998,1.4221786915867227,49.574769461610515,3.886675966106721,0.048583449576334016,49.606381059007816,0.03161159739730124,0.0031611597397301237,0.04818830460886989,,0.010212034215545174,90,10,80,0.125,0.0
